"dateTime","weather","lineNumber","passengersNumber","lineType"
"2020-06-03",53,14,1757,"daily"
"2020-06-03",53,9,1837,"daily"
"2020-06-03",53,37,240,"daily"
"2020-06-03",53,13,5712,"daily"
"2020-06-03",53,8,995,"daily"
"2020-06-03",53,33,2314,"daily"
"2020-06-03",53,26,2534,"daily"
"2020-06-03",53,40,893,"daily"
"2020-06-03",53,25,1197,"daily"
"2020-06-03",53,6,44,"daily"
"2020-06-03",53,18,841,"daily"
"2020-06-04",53,40,1089,"daily"
"2020-06-04",53,36,449,"daily"
"2020-06-04",53,16,517,"daily"
"2020-06-04",53,18,918,"daily"
"2020-06-04",53,37,251,"daily"
"2020-06-04",53,9,1913,"daily"
"2020-06-04",53,26,2654,"daily"
"2020-06-04",53,33,2337,"daily"
"2020-06-04",53,17,3666,"daily"
"2020-06-04",53,45,884,"daily"
"2020-06-04",53,8,1099,"daily"
"2020-06-04",53,13,5674,"daily"
"2020-06-04",53,35,213,"daily"
"2020-06-04",53,14,1735,"daily"
"2020-06-04",53,6,38,"daily"
"2020-06-04",53,5,3997,"daily"
"2020-06-04",53,32,619,"daily"
"2020-06-04",53,19,814,"daily"
"2020-06-04",53,28,8210,"daily"
"2020-06-04",53,25,1198,"daily"
"2020-06-04",53,31,1350,"daily"
"2020-06-04",53,29,1102,"daily"
"2020-06-05",25,33,2522,"daily"
"2020-06-05",25,36,469,"daily"
"2020-06-05",25,35,238,"daily"
"2020-06-05",25,28,8360,"daily"
"2020-06-05",25,40,995,"daily"
"2020-06-05",25,16,542,"daily"
"2020-06-05",25,6,33,"daily"
"2020-06-05",25,32,638,"daily"
"2020-06-05",25,18,932,"daily"
"2020-06-05",25,5,3837,"daily"
"2020-06-05",25,14,1863,"daily"
"2020-06-05",25,13,5971,"daily"
"2020-06-05",25,37,238,"daily"
"2020-06-05",25,45,878,"daily"
"2020-06-05",25,31,1418,"daily"
"2020-06-05",25,26,2751,"daily"
"2020-06-05",25,29,1226,"daily"
"2020-06-05",25,9,1972,"daily"
"2020-06-05",25,8,1187,"daily"
"2020-06-05",25,25,1353,"daily"
"2020-06-05",25,19,1092,"daily"
"2020-06-05",25,17,3124,"daily"
"2020-06-06",24,31,738,"daily"
"2020-06-06",24,14,1381,"daily"
"2020-06-06",24,32,534,"daily"
"2020-06-06",24,29,1104,"daily"
"2020-06-06",24,37,160,"daily"
"2020-06-06",24,26,1909,"daily"
"2020-06-06",24,13,5183,"daily"
"2020-06-06",24,36,337,"daily"
"2020-06-06",24,28,5226,"daily"
"2020-06-06",24,16,454,"daily"
"2020-06-06",24,5,3250,"daily"
"2020-06-06",24,9,1920,"daily"
"2020-06-06",24,25,1218,"daily"
"2020-06-06",24,18,724,"daily"
"2020-06-06",24,45,489,"daily"
"2020-06-06",24,40,698,"daily"
"2020-06-06",24,35,101,"daily"
"2020-06-06",24,6,14,"daily"
"2020-06-06",24,19,737,"daily"
"2020-06-06",24,8,786,"daily"
"2020-06-06",24,17,1105,"daily"
"2020-06-07",24,14,582,"daily"
"2020-06-07",24,16,247,"daily"
"2020-06-07",24,29,545,"daily"
"2020-06-07",24,28,2630,"daily"
"2020-06-07",24,35,65,"daily"
"2020-06-07",24,9,859,"daily"
"2020-06-07",24,26,601,"daily"
"2020-06-07",24,17,846,"daily"
"2020-06-07",24,36,154,"daily"
"2020-06-07",24,37,113,"daily"
"2020-06-07",24,45,386,"daily"
"2020-06-07",24,13,3152,"daily"
"2020-06-07",24,8,391,"daily"
"2020-06-07",24,19,196,"daily"
"2020-06-07",24,25,366,"daily"
"2020-06-07",24,32,252,"daily"
"2020-06-07",24,18,252,"daily"
"2020-06-07",24,5,1286,"daily"
"2020-06-07",24,40,271,"daily"
"2020-06-07",24,6,16,"daily"
"2020-06-08",26,17,3705,"daily"
"2020-06-08",26,18,991,"daily"
"2020-06-08",26,9,2082,"daily"
"2020-06-08",26,13,6176,"daily"
"2020-06-08",26,14,1867,"daily"
"2020-06-08",26,16,547,"daily"
"2020-06-08",26,25,1463,"daily"
"2020-06-08",26,26,2912,"daily"
"2020-06-08",26,5,4375,"daily"
"2020-06-08",26,19,850,"daily"
"2020-06-08",26,31,1130,"daily"
"2020-06-08",26,8,1133,"daily"
"2020-06-08",26,35,226,"daily"
"2020-06-08",26,33,2109,"daily"
"2020-06-08",26,40,1227,"daily"
"2020-06-08",26,6,26,"daily"
"2020-06-08",26,45,1084,"daily"
"2020-06-08",26,32,672,"daily"
"2020-06-08",26,29,1333,"daily"
"2020-06-08",26,28,7826,"daily"
"2020-06-08",26,36,505,"daily"
"2020-06-08",26,37,308,"daily"
"2020-06-09",26,9,2270,"daily"
"2020-06-09",26,32,663,"daily"
"2020-06-09",26,8,1204,"daily"
"2020-06-09",26,29,1278,"daily"
"2020-06-09",26,17,3644,"daily"
"2020-06-09",26,33,2816,"daily"
"2020-06-09",26,16,482,"daily"
"2020-06-09",26,35,233,"daily"
"2020-06-09",26,37,283,"daily"
"2020-06-09",26,13,6399,"daily"
"2020-06-09",26,31,1465,"daily"
"2020-06-09",26,6,32,"daily"
"2020-06-09",26,28,7231,"daily"
"2020-06-09",26,25,1435,"daily"
"2020-06-09",26,5,4363,"daily"
"2020-06-09",26,26,2980,"daily"
"2020-06-09",26,19,1033,"daily"
"2020-06-09",26,45,929,"daily"
"2020-06-09",26,18,1102,"daily"
"2020-06-09",26,14,1820,"daily"
"2020-06-09",26,36,477,"daily"
"2020-06-09",26,40,1098,"daily"
"2020-06-10",23,17,3506,"daily"
"2020-06-10",23,13,6444,"daily"
"2020-06-10",23,18,1113,"daily"
"2020-06-10",23,16,546,"daily"
"2020-06-10",23,9,2205,"daily"
"2020-06-10",23,19,887,"daily"
"2020-06-10",23,14,2137,"daily"
"2020-06-10",23,8,1141,"daily"
"2020-06-10",23,26,2968,"daily"
"2020-06-10",23,45,1086,"daily"
"2020-06-10",23,25,1383,"daily"
"2020-06-10",23,32,681,"daily"
"2020-06-10",23,6,44,"daily"
"2020-06-10",23,29,1281,"daily"
"2020-06-10",23,37,277,"daily"
"2020-06-10",23,28,7051,"daily"
"2020-06-10",23,31,1543,"daily"
"2020-06-10",23,5,4078,"daily"
"2020-06-10",23,33,2530,"daily"
"2020-06-10",23,36,485,"daily"
"2020-06-10",23,35,229,"daily"
"2020-06-10",23,40,1101,"daily"
"2020-06-11",26,14,2087,"daily"
"2020-06-11",26,32,703,"daily"
"2020-06-11",26,35,228,"daily"
"2020-06-11",26,13,6181,"daily"
"2020-06-11",26,31,1494,"daily"
"2020-06-11",26,16,600,"daily"
"2020-06-11",26,33,2644,"daily"
"2020-06-11",26,9,2207,"daily"
"2020-06-11",26,29,1297,"daily"
"2020-06-11",26,28,7523,"daily"
"2020-06-11",26,18,1038,"daily"
"2020-06-11",26,36,515,"daily"
"2020-06-11",26,19,1114,"daily"
"2020-06-11",26,26,3123,"daily"
"2020-06-11",26,25,1482,"daily"
"2020-06-11",26,8,1210,"daily"
"2020-06-11",26,6,36,"daily"
"2020-06-11",26,45,1043,"daily"
"2020-06-11",26,17,3732,"daily"
"2020-06-11",26,37,292,"daily"
"2020-06-11",26,40,1153,"daily"
"2020-06-11",26,5,4794,"daily"
"2020-06-12",52,37,276,"daily"
"2020-06-12",52,36,566,"daily"
"2020-06-12",52,16,615,"daily"
"2020-06-12",52,35,217,"daily"
"2020-06-12",52,17,3591,"daily"
"2020-06-12",52,40,1244,"daily"
"2020-06-12",52,18,1167,"daily"
"2020-06-12",52,45,1086,"daily"
"2020-06-12",52,19,1195,"daily"
"2020-06-12",52,14,2190,"daily"
"2020-06-12",52,28,7360,"daily"
"2020-06-12",52,8,1312,"daily"
"2020-06-12",52,9,2455,"daily"
"2020-06-12",52,13,6717,"daily"
"2020-06-12",52,26,3312,"daily"
"2020-06-12",52,6,31,"daily"
"2020-06-12",52,5,4672,"daily"
"2020-06-12",52,33,2837,"daily"
"2020-06-12",52,25,1493,"daily"
"2020-06-12",52,29,1415,"daily"
"2020-06-12",52,31,1624,"daily"
"2020-06-12",52,32,694,"daily"
"2020-06-13",43,14,1756,"daily"
"2020-06-13",43,35,95,"daily"
"2020-06-13",43,9,1854,"daily"
"2020-06-13",43,36,359,"daily"
"2020-06-13",43,13,5600,"daily"
"2020-06-13",43,37,203,"daily"
"2020-06-13",43,17,1268,"daily"
"2020-06-13",43,32,579,"daily"
"2020-06-13",43,8,1002,"daily"
"2020-06-13",43,28,4810,"daily"
"2020-06-13",43,29,1362,"daily"
"2020-06-13",43,16,644,"daily"
"2020-06-13",43,45,659,"daily"
"2020-06-13",43,5,3449,"daily"
"2020-06-13",43,19,1020,"daily"
"2020-06-13",43,33,1388,"daily"
"2020-06-13",43,6,24,"daily"
"2020-06-13",43,18,705,"daily"
"2020-06-13",43,31,912,"daily"
"2020-06-13",43,26,2267,"daily"
"2020-06-13",43,25,1382,"daily"
"2020-06-14",43,45,540,"daily"
"2020-06-14",43,14,980,"daily"
"2020-06-14",43,6,20,"daily"
"2020-06-14",43,19,613,"daily"
"2020-06-14",43,29,927,"daily"
"2020-06-14",43,5,1801,"daily"
"2020-06-14",43,16,605,"daily"
"2020-06-14",43,37,155,"daily"
"2020-06-14",43,36,179,"daily"
"2020-06-14",43,25,539,"daily"
"2020-06-14",43,33,744,"daily"
"2020-06-14",43,35,61,"daily"
"2020-06-14",43,17,1017,"daily"
"2020-06-14",43,8,633,"daily"
"2020-06-14",43,32,347,"daily"
"2020-06-14",43,9,1258,"daily"
"2020-06-14",43,18,390,"daily"
"2020-06-14",43,26,1583,"daily"
"2020-06-14",43,28,3132,"daily"
"2020-06-14",43,13,4426,"daily"
"2020-06-15",13,25,1364,"daily"
"2020-06-15",13,45,1097,"daily"
"2020-06-15",13,19,1135,"daily"
"2020-06-15",13,5,4349,"daily"
"2020-06-15",13,40,1030,"daily"
"2020-06-15",13,37,320,"daily"
"2020-06-15",13,6,40,"daily"
"2020-06-15",13,16,654,"daily"
"2020-06-15",13,26,2930,"daily"
"2020-06-15",13,36,527,"daily"
"2020-06-15",13,35,240,"daily"
"2020-06-15",13,33,2742,"daily"
"2020-06-15",13,17,3574,"daily"
"2020-06-15",13,18,1089,"daily"
"2020-06-15",13,29,1469,"daily"
"2020-06-15",13,8,1246,"daily"
"2020-06-15",13,13,6735,"daily"
"2020-06-15",13,14,2252,"daily"
"2020-06-15",13,9,2244,"daily"
"2020-06-15",13,31,1595,"daily"
"2020-06-15",13,28,7097,"daily"
"2020-06-15",13,32,781,"daily"
"2020-06-16",26,35,230,"daily"
"2020-06-16",26,33,2944,"daily"
"2020-06-16",26,36,557,"daily"
"2020-06-16",26,8,1305,"daily"
"2020-06-16",26,9,2348,"daily"
"2020-06-16",26,31,1638,"daily"
"2020-06-16",26,5,4520,"daily"
"2020-06-16",26,6,43,"daily"
"2020-06-16",26,32,728,"daily"
"2020-06-16",26,45,1195,"daily"
"2020-06-16",26,17,4008,"daily"
"2020-06-16",26,37,333,"daily"
"2020-06-16",26,13,6881,"daily"
"2020-06-16",26,40,1160,"daily"
"2020-06-16",26,14,2178,"daily"
"2020-06-16",26,29,1396,"daily"
"2020-06-16",26,28,7299,"daily"
"2020-06-16",26,25,1564,"daily"
"2020-06-16",26,19,1051,"daily"
"2020-06-16",26,16,661,"daily"
"2020-06-16",26,26,3254,"daily"
"2020-06-16",26,18,1189,"daily"
"2020-06-17",24,17,3885,"daily"
"2020-06-17",24,35,286,"daily"
"2020-06-17",24,16,709,"daily"
"2020-06-17",24,14,2212,"daily"
"2020-06-17",24,45,1074,"daily"
"2020-06-17",24,33,2995,"daily"
"2020-06-17",24,32,754,"daily"
"2020-06-17",24,40,1100,"daily"
"2020-06-17",24,18,1119,"daily"
"2020-06-17",24,13,6637,"daily"
"2020-06-17",24,31,1680,"daily"
"2020-06-17",24,29,1381,"daily"
"2020-06-17",24,36,554,"daily"
"2020-06-17",24,37,312,"daily"
"2020-06-17",24,19,1039,"daily"
"2020-06-17",24,28,7144,"daily"
"2020-06-17",24,6,42,"daily"
"2020-06-17",24,9,2239,"daily"
"2020-06-17",24,8,1252,"daily"
"2020-06-17",24,5,4374,"daily"
"2020-06-17",24,26,3061,"daily"
"2020-06-17",24,25,1791,"daily"
"2020-06-18",23,26,3160,"daily"
"2020-06-18",23,45,1188,"daily"
"2020-06-18",23,25,1499,"daily"
"2020-06-18",23,40,1132,"daily"
"2020-06-18",23,31,1665,"daily"
"2020-06-18",23,29,1460,"daily"
"2020-06-18",23,6,49,"daily"
"2020-06-18",23,28,7542,"daily"
"2020-06-18",23,18,1198,"daily"
"2020-06-18",23,32,795,"daily"
"2020-06-18",23,19,1187,"daily"
"2020-06-18",23,5,4671,"daily"
"2020-06-18",23,17,3765,"daily"
"2020-06-18",23,8,1377,"daily"
"2020-06-18",23,13,7207,"daily"
"2020-06-18",23,37,319,"daily"
"2020-06-18",23,35,203,"daily"
"2020-06-18",23,14,2397,"daily"
"2020-06-18",23,33,2767,"daily"
"2020-06-18",23,36,541,"daily"
"2020-06-18",23,16,744,"daily"
"2020-06-18",23,9,2368,"daily"
"2020-06-19",13,5,4927,"daily"
"2020-06-19",13,26,3429,"daily"
"2020-06-19",13,18,1190,"daily"
"2020-06-19",13,28,7143,"daily"
"2020-06-19",13,29,1499,"daily"
"2020-06-19",13,19,1219,"daily"
"2020-06-19",13,31,1767,"daily"
"2020-06-19",13,25,1592,"daily"
"2020-06-19",13,40,1176,"daily"
"2020-06-19",13,6,56,"daily"
"2020-06-19",13,17,3604,"daily"
"2020-06-19",13,16,832,"daily"
"2020-06-19",13,45,1124,"daily"
"2020-06-19",13,9,2437,"daily"
"2020-06-19",13,36,531,"daily"
"2020-06-19",13,14,2507,"daily"
"2020-06-19",13,8,1353,"daily"
"2020-06-19",13,37,345,"daily"
"2020-06-19",13,32,754,"daily"
"2020-06-19",13,33,2989,"daily"
"2020-06-19",13,35,251,"daily"
"2020-06-19",13,13,7579,"daily"
"2020-06-20",12,17,1492,"daily"
"2020-06-20",12,36,366,"daily"
"2020-06-20",12,16,882,"daily"
"2020-06-20",12,35,138,"daily"
"2020-06-20",12,45,801,"daily"
"2020-06-20",12,19,1046,"daily"
"2020-06-20",12,14,2069,"daily"
"2020-06-20",12,18,859,"daily"
"2020-06-20",12,9,1999,"daily"
"2020-06-20",12,25,1434,"daily"
"2020-06-20",12,13,6982,"daily"
"2020-06-20",12,8,1124,"daily"
"2020-06-20",12,6,37,"daily"
"2020-06-20",12,5,3907,"daily"
"2020-06-20",12,28,5480,"daily"
"2020-06-20",12,37,232,"daily"
"2020-06-20",12,33,1625,"daily"
"2020-06-20",12,31,1009,"daily"
"2020-06-20",12,32,615,"daily"
"2020-06-20",12,29,1619,"daily"
"2020-06-20",12,26,2558,"daily"
"2020-06-21",12,5,2179,"daily"
"2020-06-21",12,29,1215,"daily"
"2020-06-21",12,19,696,"daily"
"2020-06-21",12,28,3937,"daily"
"2020-06-21",12,26,1822,"daily"
"2020-06-21",12,33,976,"daily"
"2020-06-21",12,13,5741,"daily"
"2020-06-21",12,25,593,"daily"
"2020-06-21",12,18,598,"daily"
"2020-06-21",12,17,1233,"daily"
"2020-06-21",12,9,1497,"daily"
"2020-06-21",12,6,24,"daily"
"2020-06-21",12,32,386,"daily"
"2020-06-21",12,37,173,"daily"
"2020-06-21",12,35,102,"daily"
"2020-06-21",12,45,770,"daily"
"2020-06-21",12,16,645,"daily"
"2020-06-21",12,36,227,"daily"
"2020-06-21",12,8,1003,"daily"
"2020-06-21",12,14,1321,"daily"
"2020-06-22",43,25,1424,"daily"
"2020-06-22",43,37,485,"daily"
"2020-06-22",43,38,37,"daily"
"2020-06-22",43,23,392,"daily"
"2020-06-22",43,19,1188,"daily"
"2020-06-22",43,24,950,"daily"
"2020-06-22",43,26,2811,"daily"
"2020-06-22",43,36,662,"daily"
"2020-06-22",43,27,991,"daily"
"2020-06-22",43,18,1267,"daily"
"2020-06-22",43,17,3583,"daily"
"2020-06-22",43,41,450,"daily"
"2020-06-22",43,14,2520,"daily"
"2020-06-22",43,40,1057,"daily"
"2020-06-22",43,21,138,"daily"
"2020-06-22",43,5,4718,"daily"
"2020-06-22",43,33,2860,"daily"
"2020-06-22",43,16,819,"daily"
"2020-06-22",43,32,622,"daily"
"2020-06-22",43,35,233,"daily"
"2020-06-22",43,31,1719,"daily"
"2020-06-22",43,9,2094,"daily"
"2020-06-22",43,28,7940,"daily"
"2020-06-22",43,29,1782,"daily"
"2020-06-22",43,42,123,"daily"
"2020-06-22",43,13,7417,"daily"
"2020-06-22",43,45,1037,"daily"
"2020-06-22",43,6,34,"daily"
"2020-06-22",43,8,1548,"daily"
"2020-06-23",12,29,2105,"daily"
"2020-06-23",12,14,2871,"daily"
"2020-06-23",12,16,965,"daily"
"2020-06-23",12,27,1142,"daily"
"2020-06-23",12,40,1213,"daily"
"2020-06-23",12,31,1807,"daily"
"2020-06-23",12,28,8248,"daily"
"2020-06-23",12,45,1110,"daily"
"2020-06-23",12,32,610,"daily"
"2020-06-23",12,41,582,"daily"
"2020-06-23",12,42,172,"daily"
"2020-06-23",12,35,291,"daily"
"2020-06-23",12,38,72,"daily"
"2020-06-23",12,13,8420,"daily"
"2020-06-23",12,17,3670,"daily"
"2020-06-23",12,33,3172,"daily"
"2020-06-23",12,19,1228,"daily"
"2020-06-23",12,37,497,"daily"
"2020-06-23",12,9,2133,"daily"
"2020-06-23",12,26,3078,"daily"
"2020-06-23",12,36,654,"daily"
"2020-06-23",12,18,1582,"daily"
"2020-06-23",12,21,214,"daily"
"2020-06-23",12,6,37,"daily"
"2020-06-23",12,25,1698,"daily"
"2020-06-23",12,5,4349,"daily"
"2020-06-23",12,8,1643,"daily"
"2020-06-23",12,24,1304,"daily"
"2020-06-23",12,23,478,"daily"
"2020-06-24",12,42,182,"daily"
"2020-06-24",12,45,1144,"daily"
"2020-06-24",12,18,1249,"daily"
"2020-06-24",12,21,320,"daily"
"2020-06-24",12,5,5052,"daily"
"2020-06-24",12,41,585,"daily"
"2020-06-24",12,40,1203,"daily"
"2020-06-24",12,26,2952,"daily"
"2020-06-24",12,23,466,"daily"
"2020-06-24",12,24,1232,"daily"
"2020-06-24",12,29,1835,"daily"
"2020-06-24",12,16,927,"daily"
"2020-06-24",12,17,3690,"daily"
"2020-06-24",12,19,1160,"daily"
"2020-06-24",12,37,536,"daily"
"2020-06-24",12,13,7719,"daily"
"2020-06-24",12,25,1580,"daily"
"2020-06-24",12,6,38,"daily"
"2020-06-24",12,32,561,"daily"
"2020-06-24",12,27,1120,"daily"
"2020-06-24",12,14,2539,"daily"
"2020-06-24",12,38,73,"daily"
"2020-06-24",12,28,7902,"daily"
"2020-06-24",12,36,690,"daily"
"2020-06-24",12,33,2991,"daily"
"2020-06-24",12,8,1574,"daily"
"2020-06-24",12,9,2155,"daily"
"2020-06-24",12,31,1735,"daily"
"2020-06-24",12,35,266,"daily"
"2020-06-25",52,9,2121,"daily"
"2020-06-25",52,24,1241,"daily"
"2020-06-25",52,23,479,"daily"
"2020-06-25",52,41,540,"daily"
"2020-06-25",52,19,1165,"daily"
"2020-06-25",52,21,264,"daily"
"2020-06-25",52,29,1818,"daily"
"2020-06-25",52,42,158,"daily"
"2020-06-25",52,5,5411,"daily"
"2020-06-25",52,13,6958,"daily"
"2020-06-25",52,38,85,"daily"
"2020-06-25",52,40,1202,"daily"
"2020-06-25",52,17,3846,"daily"
"2020-06-25",52,37,489,"daily"
"2020-06-25",52,45,1016,"daily"
"2020-06-25",52,14,2394,"daily"
"2020-06-25",52,36,690,"daily"
"2020-06-25",52,25,1555,"daily"
"2020-06-25",52,33,2889,"daily"
"2020-06-25",52,35,289,"daily"
"2020-06-25",52,6,30,"daily"
"2020-06-25",52,18,1291,"daily"
"2020-06-25",52,27,1173,"daily"
"2020-06-25",52,32,568,"daily"
"2020-06-25",52,28,8112,"daily"
"2020-06-25",52,26,3073,"daily"
"2020-06-25",52,16,919,"daily"
"2020-06-25",52,31,1783,"daily"
"2020-06-25",52,8,1579,"daily"
"2020-06-26",54,28,7827,"daily"
"2020-06-26",54,42,119,"daily"
"2020-06-26",54,24,1206,"daily"
"2020-06-26",54,21,216,"daily"
"2020-06-26",54,23,449,"daily"
"2020-06-26",54,45,1043,"daily"
"2020-06-26",54,29,1864,"daily"
"2020-06-26",54,26,2935,"daily"
"2020-06-26",54,27,1061,"daily"
"2020-06-26",54,19,1187,"daily"
"2020-06-26",54,33,2866,"daily"
"2020-06-26",54,5,5646,"daily"
"2020-06-26",54,18,1231,"daily"
"2020-06-26",54,41,500,"daily"
"2020-06-26",54,31,1724,"daily"
"2020-06-26",54,25,1692,"daily"
"2020-06-26",54,40,1205,"daily"
"2020-06-26",54,14,2352,"daily"
"2020-06-26",54,16,796,"daily"
"2020-06-26",54,9,2162,"daily"
"2020-06-26",54,101,32,"night"
"2020-06-26",54,109,7,"night"
"2020-06-26",54,110,36,"night"
"2020-06-26",54,17,3732,"daily"
"2020-06-26",54,13,6871,"daily"
"2020-06-26",54,37,497,"daily"
"2020-06-26",54,35,263,"daily"
"2020-06-26",54,6,21,"daily"
"2020-06-26",54,38,75,"daily"
"2020-06-26",54,8,1457,"daily"
"2020-06-26",54,108,20,"night"
"2020-06-26",54,36,614,"daily"
"2020-06-26",54,32,573,"daily"
"2020-06-26",54,106,29,"night"
"2020-06-26",54,104,45,"night"
"2020-06-26",54,102,11,"night"
"2020-06-26",54,103,19,"night"
"2020-06-27",43,31,1073,"daily"
"2020-06-27",43,32,699,"daily"
"2020-06-27",43,29,1736,"daily"
"2020-06-27",43,9,2129,"daily"
"2020-06-27",43,42,165,"daily"
"2020-06-27",43,8,1339,"daily"
"2020-06-27",43,37,284,"daily"
"2020-06-27",43,38,55,"daily"
"2020-06-27",43,33,2322,"daily"
"2020-06-27",43,14,2237,"daily"
"2020-06-27",43,28,5500,"daily"
"2020-06-27",43,25,1630,"daily"
"2020-06-27",43,108,74,"night"
"2020-06-27",43,17,2084,"daily"
"2020-06-27",43,45,866,"daily"
"2020-06-27",43,6,28,"daily"
"2020-06-27",43,23,2,"daily"
"2020-06-27",43,106,152,"night"
"2020-06-27",43,26,3211,"daily"
"2020-06-27",43,36,433,"daily"
"2020-06-27",43,5,4111,"daily"
"2020-06-27",43,19,1094,"daily"
"2020-06-27",43,16,1126,"daily"
"2020-06-27",43,18,999,"daily"
"2020-06-27",43,13,6921,"daily"
"2020-06-27",43,110,154,"night"
"2020-06-27",43,21,243,"daily"
"2020-06-27",43,35,133,"daily"
"2020-06-27",43,101,116,"night"
"2020-06-27",43,104,102,"night"
"2020-06-27",43,102,81,"night"
"2020-06-27",43,109,45,"night"
"2020-06-27",43,103,87,"night"
"2020-06-28",43,17,1206,"daily"
"2020-06-28",43,16,604,"daily"
"2020-06-28",43,5,2169,"daily"
"2020-06-28",43,29,1014,"daily"
"2020-06-28",43,19,656,"daily"
"2020-06-28",43,8,834,"daily"
"2020-06-28",43,14,1099,"daily"
"2020-06-28",43,38,51,"daily"
"2020-06-28",43,13,4738,"daily"
"2020-06-28",43,9,1331,"daily"
"2020-06-28",43,45,658,"daily"
"2020-06-28",43,42,100,"daily"
"2020-06-28",43,36,197,"daily"
"2020-06-28",43,18,532,"daily"
"2020-06-28",43,6,27,"daily"
"2020-06-28",43,26,1698,"daily"
"2020-06-28",43,21,133,"daily"
"2020-06-28",43,32,373,"daily"
"2020-06-28",43,33,1027,"daily"
"2020-06-28",43,35,90,"daily"
"2020-06-28",43,28,3605,"daily"
"2020-06-28",43,25,723,"daily"
"2020-06-28",43,37,181,"daily"
"2020-06-29",43,42,147,"daily"
"2020-06-29",43,9,2068,"daily"
"2020-06-29",43,26,2818,"daily"
"2020-06-29",43,27,1282,"daily"
"2020-06-29",43,28,7813,"daily"
"2020-06-29",43,41,548,"daily"
"2020-06-29",43,5,5395,"daily"
"2020-06-29",43,6,35,"daily"
"2020-06-29",43,8,1447,"daily"
"2020-06-29",43,25,1707,"daily"
"2020-06-29",43,38,71,"daily"
"2020-06-29",43,21,226,"daily"
"2020-06-29",43,45,1039,"daily"
"2020-06-29",43,24,1319,"daily"
"2020-06-29",43,14,2378,"daily"
"2020-06-29",43,37,517,"daily"
"2020-06-29",43,23,484,"daily"
"2020-06-29",43,17,3600,"daily"
"2020-06-29",43,32,638,"daily"
"2020-06-29",43,36,665,"daily"
"2020-06-29",43,16,794,"daily"
"2020-06-29",43,18,1367,"daily"
"2020-06-29",43,40,1284,"daily"
"2020-06-29",43,31,1685,"daily"
"2020-06-29",43,13,6942,"daily"
"2020-06-29",43,19,1128,"daily"
"2020-06-29",43,35,236,"daily"
"2020-06-29",43,29,1822,"daily"
"2020-06-29",43,33,2971,"daily"
"2020-06-30",13,25,1711,"daily"
"2020-06-30",13,28,8362,"daily"
"2020-06-30",13,32,597,"daily"
"2020-06-30",13,29,2100,"daily"
"2020-06-30",13,24,1543,"daily"
"2020-06-30",13,31,1790,"daily"
"2020-06-30",13,5,5310,"daily"
"2020-06-30",13,27,1301,"daily"
"2020-06-30",13,19,1321,"daily"
"2020-06-30",13,6,42,"daily"
"2020-06-30",13,26,3365,"daily"
"2020-06-30",13,36,729,"daily"
"2020-06-30",13,45,1214,"daily"
"2020-06-30",13,8,1736,"daily"
"2020-06-30",13,35,318,"daily"
"2020-06-30",13,38,81,"daily"
"2020-06-30",13,37,569,"daily"
"2020-06-30",13,17,4061,"daily"
"2020-06-30",13,23,571,"daily"
"2020-06-30",13,33,3239,"daily"
"2020-06-30",13,41,680,"daily"
"2020-06-30",13,42,192,"daily"
"2020-06-30",13,16,1065,"daily"
"2020-06-30",13,21,360,"daily"
"2020-06-30",13,13,8575,"daily"
"2020-06-30",13,14,2911,"daily"
"2020-06-30",13,9,2472,"daily"
"2020-06-30",13,40,1192,"daily"
"2020-06-30",13,18,1372,"daily"
"2020-07-01",25,40,1265,"daily"
"2020-07-01",25,37,503,"daily"
"2020-07-01",25,5,5359,"daily"
"2020-07-01",25,41,576,"daily"
"2020-07-01",25,38,85,"daily"
"2020-07-01",25,19,1253,"daily"
"2020-07-01",25,6,38,"daily"
"2020-07-01",25,23,512,"daily"
"2020-07-01",25,21,234,"daily"
"2020-07-01",25,25,1716,"daily"
"2020-07-01",25,18,1308,"daily"
"2020-07-01",25,8,1640,"daily"
"2020-07-01",25,27,1297,"daily"
"2020-07-01",25,36,721,"daily"
"2020-07-01",25,31,1951,"daily"
"2020-07-01",25,24,1426,"daily"
"2020-07-01",25,42,139,"daily"
"2020-07-01",25,45,1098,"daily"
"2020-07-01",25,17,4023,"daily"
"2020-07-01",25,35,273,"daily"
"2020-07-01",25,33,3051,"daily"
"2020-07-01",25,16,848,"daily"
"2020-07-01",25,29,1972,"daily"
"2020-07-01",25,13,7568,"daily"
"2020-07-01",25,26,3055,"daily"
"2020-07-01",25,28,7964,"daily"
"2020-07-01",25,14,2489,"daily"
"2020-07-01",25,9,2263,"daily"
"2020-07-01",25,32,597,"daily"
"2020-07-02",26,14,2531,"daily"
"2020-07-02",26,29,1943,"daily"
"2020-07-02",26,27,1471,"daily"
"2020-07-02",26,26,3354,"daily"
"2020-07-02",26,16,920,"daily"
"2020-07-02",26,17,4270,"daily"
"2020-07-02",26,13,7128,"daily"
"2020-07-02",26,42,159,"daily"
"2020-07-02",26,28,8223,"daily"
"2020-07-02",26,25,1719,"daily"
"2020-07-02",26,8,1610,"daily"
"2020-07-02",26,9,2215,"daily"
"2020-07-02",26,24,1454,"daily"
"2020-07-02",26,33,3159,"daily"
"2020-07-02",26,31,1745,"daily"
"2020-07-02",26,5,6144,"daily"
"2020-07-02",26,32,622,"daily"
"2020-07-02",26,37,560,"daily"
"2020-07-02",26,45,1131,"daily"
"2020-07-02",26,6,41,"daily"
